contest_key,contest,category_key,category,county,county_eid,county_cid,county_precincts_total,county_precincts_reporting,county_total_votes,candidate_index,candidate,party,votes,pct
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Lewis,122787,0011,23,23,6766,0,KENT LEONHARDT,REP,5230,77.29825598581141
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Lewis,122787,0011,23,23,6766,1,DEBORAH STILES,DEM,1536,22.70174401418859
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Lincoln,122788,0011,14,14,6564,0,KENT LEONHARDT,REP,4965,75.6398537477148
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Lincoln,122788,0011,14,14,6564,1,DEBORAH STILES,DEM,1599,24.36014625228519
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Logan,122789,0011,34,34,9665,0,KENT LEONHARDT,REP,7406,76.62700465597517
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Logan,122789,0011,34,34,9665,1,DEBORAH STILES,DEM,2259,23.372995344024833
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Marion,122790,0011,65,65,23546,0,KENT LEONHARDT,REP,16047,68.1517030493502
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Marion,122790,0011,65,65,23546,1,DEBORAH STILES,DEM,7499,31.84829695064979
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Marshall,122791,0011,35,35,12503,0,KENT LEONHARDT,REP,8941,71.51083739902423
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Marshall,122791,0011,35,35,12503,1,DEBORAH STILES,DEM,3562,28.489162600975764
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Mason,122792,0011,30,30,9907,0,KENT LEONHARDT,REP,7461,75.31038659533664
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Mason,122792,0011,30,30,9907,1,DEBORAH STILES,DEM,2446,24.68961340466337
500,COMMISSIONER OF AGRICULTURE,C_0,Results,McDowell,122793,0011,33,33,4483,0,KENT LEONHARDT,REP,3263,72.78608074949811
500,COMMISSIONER OF AGRICULTURE,C_0,Results,McDowell,122793,0011,33,33,4483,1,DEBORAH STILES,DEM,1220,27.213919250501895
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Mercer,122794,0011,44,44,22000,0,KENT LEONHARDT,REP,16684,75.83636363636363
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Mercer,122794,0011,44,44,22000,1,DEBORAH STILES,DEM,5316,24.163636363636364
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Mineral,122795,0011,24,24,12286,0,KENT LEONHARDT,REP,9434,76.78658635845677
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Mineral,122795,0011,24,24,12286,1,DEBORAH STILES,DEM,2852,23.21341364154322
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Mingo,122796,0011,28,28,7205,0,KENT LEONHARDT,REP,5780,80.22206800832755
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Mingo,122796,0011,28,28,7205,1,DEBORAH STILES,DEM,1425,19.77793199167245
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Monongalia,122797,0011,43,43,39480,0,KENT LEONHARDT,REP,22424,56.798378926038495
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Monongalia,122797,0011,43,43,39480,1,DEBORAH STILES,DEM,17056,43.2016210739615
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Monroe,122798,0011,11,11,6057,0,KENT LEONHARDT,REP,4865,80.32029057289087
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Monroe,122798,0011,11,11,6057,1,DEBORAH STILES,DEM,1192,19.67970942710913
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Morgan,122799,0011,13,13,8489,0,KENT LEONHARDT,REP,6493,76.48721875368123
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Morgan,122799,0011,13,13,8489,1,DEBORAH STILES,DEM,1996,23.512781246318763
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Nicholas,122800,0011,28,28,9332,0,KENT LEONHARDT,REP,7094,76.01800257179598
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Nicholas,122800,0011,28,28,9332,1,DEBORAH STILES,DEM,2238,23.98199742820403
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Ohio,122801,0011,36,36,17518,0,KENT LEONHARDT,REP,10950,62.50713551775316
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Ohio,122801,0011,36,36,17518,1,DEBORAH STILES,DEM,6568,37.49286448224683
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Pendleton,122802,0011,9,9,3168,0,KENT LEONHARDT,REP,2414,76.19949494949495
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Pendleton,122802,0011,9,9,3168,1,DEBORAH STILES,DEM,754,23.80050505050505
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Pleasants,122803,0011,10,10,3108,0,KENT LEONHARDT,REP,2420,77.86357786357786
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Pleasants,122803,0011,10,10,3108,1,DEBORAH STILES,DEM,688,22.136422136422137
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Pocahontas,122804,0011,16,16,3612,0,KENT LEONHARDT,REP,2619,72.50830564784053
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Pocahontas,122804,0011,16,16,3612,1,DEBORAH STILES,DEM,993,27.491694352159467
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Preston,122805,0011,28,28,13603,0,KENT LEONHARDT,REP,9948,73.13092700139676
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Preston,122805,0011,28,28,13603,1,DEBORAH STILES,DEM,3655,26.86907299860325
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Putnam,122806,0011,46,46,25557,0,KENT LEONHARDT,REP,18493,72.35982314043119
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Putnam,122806,0011,46,46,25557,1,DEBORAH STILES,DEM,7064,27.640176859568804
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Raleigh,122807,0011,60,60,28411,0,KENT LEONHARDT,REP,21266,74.85128999331245
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Raleigh,122807,0011,60,60,28411,1,DEBORAH STILES,DEM,7145,25.14871000668755
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Randolph,122808,0011,27,27,10936,0,KENT LEONHARDT,REP,7056,64.52084857351865
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Randolph,122808,0011,27,27,10936,1,DEBORAH STILES,DEM,3880,35.47915142648135
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Ritchie,122809,0011,9,9,3733,0,KENT LEONHARDT,REP,3173,84.99866059469595
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Ritchie,122809,0011,9,9,3733,1,DEBORAH STILES,DEM,560,15.001339405304046
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Roane,122810,0011,18,18,5197,0,KENT LEONHARDT,REP,3924,75.5050990956321
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Roane,122810,0011,18,18,5197,1,DEBORAH STILES,DEM,1273,24.494900904367906
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Summers,122811,0011,14,14,4834,0,KENT LEONHARDT,REP,3553,73.5002068680182
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Summers,122811,0011,14,14,4834,1,DEBORAH STILES,DEM,1281,26.499793131981797
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Taylor,122812,0011,17,17,6981,0,KENT LEONHARDT,REP,5177,74.1584300243518
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Taylor,122812,0011,17,17,6981,1,DEBORAH STILES,DEM,1804,25.841569975648188
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Tucker,122813,0011,9,9,3471,0,KENT LEONHARDT,REP,1896,54.62402765773552
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Tucker,122813,0011,9,9,3471,1,DEBORAH STILES,DEM,1575,45.375972342264475
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Tyler,122814,0011,10,10,3443,0,KENT LEONHARDT,REP,2856,82.95091489979669
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Tyler,122814,0011,10,10,3443,1,DEBORAH STILES,DEM,587,17.049085100203314
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Upshur,122815,0011,20,20,9296,0,KENT LEONHARDT,REP,7070,76.05421686746988
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Upshur,122815,0011,20,20,9296,1,DEBORAH STILES,DEM,2226,23.94578313253012
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Wayne,122816,0011,38,38,13982,0,KENT LEONHARDT,REP,10121,72.38592476040624
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Wayne,122816,0011,38,38,13982,1,DEBORAH STILES,DEM,3861,27.614075239593767
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Webster,122817,0011,12,12,2705,0,KENT LEONHARDT,REP,2093,77.37523105360444
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Webster,122817,0011,12,12,2705,1,DEBORAH STILES,DEM,612,22.624768946395562
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Wetzel,122818,0011,21,21,5736,0,KENT LEONHARDT,REP,4361,76.02859135285914
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Wetzel,122818,0011,21,21,5736,1,DEBORAH STILES,DEM,1375,23.971408647140866
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Wirt,122819,0011,10,10,2375,0,KENT LEONHARDT,REP,1900,80.0
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Wirt,122819,0011,10,10,2375,1,DEBORAH STILES,DEM,475,20.0
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Wood,122820,0011,69,69,34916,0,KENT LEONHARDT,REP,24766,70.93023255813954
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Wood,122820,0011,69,69,34916,1,DEBORAH STILES,DEM,10150,29.069767441860467
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Wyoming,122821,0011,26,26,6691,0,KENT LEONHARDT,REP,5359,80.09266178448662
500,COMMISSIONER OF AGRICULTURE,C_0,Results,Wyoming,122821,0011,26,26,6691,1,DEBORAH STILES,DEM,1332,19.907338215513377
550,ATTORNEY GENERAL,C_0,Results,Barbour,122767,0012,13,13,6020,0,JOHN “JB” McCUSKEY,REP,4788,79.53488372093022
550,ATTORNEY GENERAL,C_0,Results,Barbour,122767,0012,13,13,6020,1,TERESA TORISEVA,DEM,1232,20.46511627906977
550,ATTORNEY GENERAL,C_0,Results,Berkeley,122768,0012,80,80,53511,0,JOHN “JB” McCUSKEY,REP,36072,67.41043897516398
550,ATTORNEY GENERAL,C_0,Results,Berkeley,122768,0012,80,80,53511,1,TERESA TORISEVA,DEM,17439,32.589561024836016
550,ATTORNEY GENERAL,C_0,Results,Boone,122769,0012,26,26,7557,0,JOHN “JB” McCUSKEY,REP,5799,76.73680031758634
550,ATTORNEY GENERAL,C_0,Results,Boone,122769,0012,26,26,7557,1,TERESA TORISEVA,DEM,1758,23.263199682413656
550,ATTORNEY GENERAL,C_0,Results,Braxton,122770,0012,18,18,4932,0,JOHN “JB” McCUSKEY,REP,3610,73.19545823195458
550,ATTORNEY GENERAL,C_0,Results,Braxton,122770,0012,18,18,4932,1,TERESA TORISEVA,DEM,1322,26.80454176804542
550,ATTORNEY GENERAL,C_0,Results,Brooke,122771,0012,21,21,9177,0,JOHN “JB” McCUSKEY,REP,5700,62.11180124223602
550,ATTORNEY GENERAL,C_0,Results,Brooke,122771,0012,21,21,9177,1,TERESA TORISEVA,DEM,3477,37.88819875776397
550,ATTORNEY GENERAL,C_0,Results,Cabell,122772,0012,68,68,33033,0,JOHN “JB” McCUSKEY,REP,20444,61.88962552598917
550,ATTORNEY GENERAL,C_0,Results,Cabell,122772,0012,68,68,33033,1,TERESA TORISEVA,DEM,12589,38.11037447401084
550,ATTORNEY GENERAL,C_0,Results,Calhoun,122773,0012,10,10,2593,0,JOHN “JB” McCUSKEY,REP,2010,77.5163902815272
550,ATTORNEY GENERAL,C_0,Results,Calhoun,122773,0012,10,10,2593,1,TERESA TORISEVA,DEM,583,22.48360971847281
550,ATTORNEY GENERAL,C_0,Results,Clay,122774,0012,11,11,2978,0,JOHN “JB” McCUSKEY,REP,2327,78.13969106783077
550,ATTORNEY GENERAL,C_0,Results,Clay,122774,0012,11,11,2978,1,TERESA TORISEVA,DEM,651,21.860308932169243
550,ATTORNEY GENERAL,C_0,Results,Doddridge,122775,0012,12,12,2807,0,JOHN “JB” McCUSKEY,REP,2413,85.96366227288921
550,ATTORNEY GENERAL,C_0,Results,Doddridge,122775,0012,12,12,2807,1,TERESA TORISEVA,DEM,394,14.036337727110796
550,ATTORNEY GENERAL,C_0,Results,Fayette,122776,0012,40,40,14606,0,JOHN “JB” McCUSKEY,REP,10290,70.45049979460497
550,ATTORNEY GENERAL,C_0,Results,Fayette,122776,0012,40,40,14606,1,TERESA TORISEVA,DEM,4316,29.54950020539504
550,ATTORNEY GENERAL,C_0,Results,Gilmer,122777,0012,10,10,2192,0,JOHN “JB” McCUSKEY,REP,1648,75.18248175182481
550,ATTORNEY GENERAL,C_0,Results,Gilmer,122777,0012,10,10,2192,1,TERESA TORISEVA,DEM,544,24.817518248175183
550,ATTORNEY GENERAL,C_0,Results,Grant,122778,0012,14,14,5000,0,JOHN “JB” McCUSKEY,REP,4438,88.75999999999999
550,ATTORNEY GENERAL,C_0,Results,Grant,122778,0012,14,14,5000,1,TERESA TORISEVA,DEM,562,11.24
550,ATTORNEY GENERAL,C_0,Results,Greenbrier,122779,0012,28,28,14195,0,JOHN “JB” McCUSKEY,REP,10129,71.35611130679817
550,ATTORNEY GENERAL,C_0,Results,Greenbrier,122779,0012,28,28,14195,1,TERESA TORISEVA,DEM,4066,28.64388869320183
550,ATTORNEY GENERAL,C_0,Results,Hampshire,122780,0012,25,25,9853,0,JOHN “JB” McCUSKEY,REP,7931,80.49325078656247
550,ATTORNEY GENERAL,C_0,Results,Hampshire,122780,0012,25,25,9853,1,TERESA TORISEVA,DEM,1922,19.506749213437534
550,ATTORNEY GENERAL,C_0,Results,Hancock,122781,0012,24,24,12314,0,JOHN “JB” McCUSKEY,REP,8178,66.41221374045801
550,ATTORNEY GENERAL,C_0,Results,Hancock,122781,0012,24,24,12314,1,TERESA TORISEVA,DEM,4136,33.587786259541986
550,ATTORNEY GENERAL,C_0,Results,Hardy,122782,0012,14,14,6040,0,JOHN “JB” McCUSKEY,REP,4667,77.26821192052981
550,ATTORNEY GENERAL,C_0,Results,Hardy,122782,0012,14,14,6040,1,TERESA TORISEVA,DEM,1373,22.7317880794702
550,ATTORNEY GENERAL,C_0,Results,Harrison,122783,0012,65,65,28215,0,JOHN “JB” McCUSKEY,REP,20609,73.04270777954989
550,ATTORNEY GENERAL,C_0,Results,Harrison,122783,0012,65,65,28215,1,TERESA TORISEVA,DEM,7606,26.957292220450114
550,ATTORNEY GENERAL,C_0,Results,Jackson,122784,0012,30,30,12240,0,JOHN “JB” McCUSKEY,REP,9530,77.859477124183
550,ATTORNEY GENERAL,C_0,Results,Jackson,122784,0012,30,30,12240,1,TERESA TORISEVA,DEM,2710,22.14052287581699
550,ATTORNEY GENERAL,C_0,Results,Jefferson,122785,0012,28,28,27881,0,JOHN “JB” McCUSKEY,REP,16228,58.20451203328432
550,ATTORNEY GENERAL,C_0,Results,Jefferson,122785,0012,28,28,27881,1,TERESA TORISEVA,DEM,11653,41.79548796671568
550,ATTORNEY GENERAL,C_0,Results,Kanawha,122786,0012,184,184,70954,0,JOHN “JB” McCUSKEY,REP,45144,63.62431998196014
550,ATTORNEY GENERAL,C_0,Results,Kanawha,122786,0012,184,184,70954,1,TERESA TORISEVA,DEM,25810,36.37568001803986
550,ATTORNEY GENERAL,C_0,Results,Lewis,122787,0012,23,23,6766,0,JOHN “JB” McCUSKEY,REP,5346,79.01271061188294
550,ATTORNEY GENERAL,C_0,Results,Lewis,122787,0012,23,23,6766,1,TERESA TORISEVA,DEM,1420,20.987289388117055
550,ATTORNEY GENERAL,C_0,Results,Lincoln,122788,0012,14,14,6628,0,JOHN “JB” McCUSKEY,REP,5300,79.96378998189499
550,ATTORNEY GENERAL,C_0,Results,Lincoln,122788,0012,14,14,6628,1,TERESA TORISEVA,DEM,1328,20.03621001810501
550,ATTORNEY GENERAL,C_0,Results,Logan,122789,0012,34,34,9959,0,JOHN “JB” McCUSKEY,REP,8109,81.42383773471232
550,ATTORNEY GENERAL,C_0,Results,Logan,122789,0012,34,34,9959,1,TERESA TORISEVA,DEM,1850,18.576162265287678
550,ATTORNEY GENERAL,C_0,Results,Marion,122790,0012,65,65,23449,0,JOHN “JB” McCUSKEY,REP,15039,64.13493112712696
550,ATTORNEY GENERAL,C_0,Results,Marion,122790,0012,65,65,23449,1,TERESA TORISEVA,DEM,8410,35.865068872873046
550,ATTORNEY GENERAL,C_0,Results,Marshall,122791,0012,35,35,12783,0,JOHN “JB” McCUSKEY,REP,7760,60.70562465774857
550,ATTORNEY GENERAL,C_0,Results,Marshall,122791,0012,35,35,12783,1,TERESA TORISEVA,DEM,5023,39.29437534225143
550,ATTORNEY GENERAL,C_0,Results,Mason,122792,0012,30,30,9960,0,JOHN “JB” McCUSKEY,REP,7617,76.47590361445783
550,ATTORNEY GENERAL,C_0,Results,Mason,122792,0012,30,30,9960,1,TERESA TORISEVA,DEM,2343,23.52409638554217
550,ATTORNEY GENERAL,C_0,Results,McDowell,122793,0012,33,33,4567,0,JOHN “JB” McCUSKEY,REP,3504,76.72432669148237
550,ATTORNEY GENERAL,C_0,Results,McDowell,122793,0012,33,33,4567,1,TERESA TORISEVA,DEM,1063,23.27567330851763
550,ATTORNEY GENERAL,C_0,Results,Mercer,122794,0012,44,44,22156,0,JOHN “JB” McCUSKEY,REP,17269,77.94276945296986
550,ATTORNEY GENERAL,C_0,Results,Mercer,122794,0012,44,44,22156,1,TERESA TORISEVA,DEM,4887,22.057230547030148
550,ATTORNEY GENERAL,C_0,Results,Mineral,122795,0012,24,24,12397,0,JOHN “JB” McCUSKEY,REP,9921,80.0274259901589
550,ATTORNEY GENERAL,C_0,Results,Mineral,122795,0012,24,24,12397,1,TERESA TORISEVA,DEM,2476,19.97257400984109
550,ATTORNEY GENERAL,C_0,Results,Mingo,122796,0012,28,28,7418,0,JOHN “JB” McCUSKEY,REP,6260,84.38932326772715
550,ATTORNEY GENERAL,C_0,Results,Mingo,122796,0012,28,28,7418,1,TERESA TORISEVA,DEM,1158,15.610676732272848
550,ATTORNEY GENERAL,C_0,Results,Monongalia,122797,0012,43,43,39439,0,JOHN “JB” McCUSKEY,REP,20797,52.73206724308426
550,ATTORNEY GENERAL,C_0,Results,Monongalia,122797,0012,43,43,39439,1,TERESA TORISEVA,DEM,18642,47.26793275691574
550,ATTORNEY GENERAL,C_0,Results,Monroe,122798,0012,11,11,6049,0,JOHN “JB” McCUSKEY,REP,4863,80.39345346338239
550,ATTORNEY GENERAL,C_0,Results,Monroe,122798,0012,11,11,6049,1,TERESA TORISEVA,DEM,1186,19.60654653661762
550,ATTORNEY GENERAL,C_0,Results,Morgan,122799,0012,13,13,8523,0,JOHN “JB” McCUSKEY,REP,6537,76.69834565293911
550,ATTORNEY GENERAL,C_0,Results,Morgan,122799,0012,13,13,8523,1,TERESA TORISEVA,DEM,1986,23.301654347060893
550,ATTORNEY GENERAL,C_0,Results,Nicholas,122800,0012,28,28,9348,0,JOHN “JB” McCUSKEY,REP,7327,78.38040222507489
550,ATTORNEY GENERAL,C_0,Results,Nicholas,122800,0012,28,28,9348,1,TERESA TORISEVA,DEM,2021,21.61959777492512
550,ATTORNEY GENERAL,C_0,Results,Ohio,122801,0012,36,36,18093,0,JOHN “JB” McCUSKEY,REP,9642,53.29132813795391
550,ATTORNEY GENERAL,C_0,Results,Ohio,122801,0012,36,36,18093,1,TERESA TORISEVA,DEM,8451,46.708671862046096
550,ATTORNEY GENERAL,C_0,Results,Pendleton,122802,0012,9,9,3111,0,JOHN “JB” McCUSKEY,REP,2434,78.23850851816137
550,ATTORNEY GENERAL,C_0,Results,Pendleton,122802,0012,9,9,3111,1,TERESA TORISEVA,DEM,677,21.76149148183864
550,ATTORNEY GENERAL,C_0,Results,Pleasants,122803,0012,10,10,3128,0,JOHN “JB” McCUSKEY,REP,2395,76.56649616368286
550,ATTORNEY GENERAL,C_0,Results,Pleasants,122803,0012,10,10,3128,1,TERESA TORISEVA,DEM,733,23.433503836317136
550,ATTORNEY GENERAL,C_0,Results,Pocahontas,122804,0012,16,16,3587,0,JOHN “JB” McCUSKEY,REP,2627,73.23668804014497
550,ATTORNEY GENERAL,C_0,Results,Pocahontas,122804,0012,16,16,3587,1,TERESA TORISEVA,DEM,960,26.76331195985503
550,ATTORNEY GENERAL,C_0,Results,Preston,122805,0012,28,28,13500,0,JOHN “JB” McCUSKEY,REP,10329,76.5111111111111
550,ATTORNEY GENERAL,C_0,Results,Preston,122805,0012,28,28,13500,1,TERESA TORISEVA,DEM,3171,23.48888888888889
550,ATTORNEY GENERAL,C_0,Results,Putnam,122806,0012,46,46,25898,0,JOHN “JB” McCUSKEY,REP,19448,75.0946018997606
550,ATTORNEY GENERAL,C_0,Results,Putnam,122806,0012,46,46,25898,1,TERESA TORISEVA,DEM,6450,24.905398100239402
550,ATTORNEY GENERAL,C_0,Results,Raleigh,122807,0012,60,60,28693,0,JOHN “JB” McCUSKEY,REP,21988,76.63193113302896
550,ATTORNEY GENERAL,C_0,Results,Raleigh,122807,0012,60,60,28693,1,TERESA TORISEVA,DEM,6705,23.36806886697104
550,ATTORNEY GENERAL,C_0,Results,Randolph,122808,0012,27,27,10866,0,JOHN “JB” McCUSKEY,REP,7776,71.56267255659856
550,ATTORNEY GENERAL,C_0,Results,Randolph,122808,0012,27,27,10866,1,TERESA TORISEVA,DEM,3090,28.437327443401433
550,ATTORNEY GENERAL,C_0,Results,Ritchie,122809,0012,9,9,3704,0,JOHN “JB” McCUSKEY,REP,3126,84.3952483801296
550,ATTORNEY GENERAL,C_0,Results,Ritchie,122809,0012,9,9,3704,1,TERESA TORISEVA,DEM,578,15.604751619870411
550,ATTORNEY GENERAL,C_0,Results,Roane,122810,0012,18,18,5211,0,JOHN “JB” McCUSKEY,REP,4023,77.2020725388601
550,ATTORNEY GENERAL,C_0,Results,Roane,122810,0012,18,18,5211,1,TERESA TORISEVA,DEM,1188,22.797927461139896
550,ATTORNEY GENERAL,C_0,Results,Summers,122811,0012,14,14,4836,0,JOHN “JB” McCUSKEY,REP,3599,74.42100909842844
550,ATTORNEY GENERAL,C_0,Results,Summers,122811,0012,14,14,4836,1,TERESA TORISEVA,DEM,1237,25.578990901571547
550,ATTORNEY GENERAL,C_0,Results,Taylor,122812,0012,17,17,6981,0,JOHN “JB” McCUSKEY,REP,5271,75.50494198538892
550,ATTORNEY GENERAL,C_0,Results,Taylor,122812,0012,17,17,6981,1,TERESA TORISEVA,DEM,1710,24.495058014611086
550,ATTORNEY GENERAL,C_0,Results,Tucker,122813,0012,9,9,3374,0,JOHN “JB” McCUSKEY,REP,2402,71.19146413752223
550,ATTORNEY GENERAL,C_0,Results,Tucker,122813,0012,9,9,3374,1,TERESA TORISEVA,DEM,972,28.80853586247777
550,ATTORNEY GENERAL,C_0,Results,Tyler,122814,0012,10,10,3441,0,JOHN “JB” McCUSKEY,REP,2593,75.35600116245278
550,ATTORNEY GENERAL,C_0,Results,Tyler,122814,0012,10,10,3441,1,TERESA TORISEVA,DEM,848,24.643998837547223
550,ATTORNEY GENERAL,C_0,Results,Upshur,122815,0012,20,20,9316,0,JOHN “JB” McCUSKEY,REP,7260,77.93044224989266
550,ATTORNEY GENERAL,C_0,Results,Upshur,122815,0012,20,20,9316,1,TERESA TORISEVA,DEM,2056,22.06955775010734
550,ATTORNEY GENERAL,C_0,Results,Wayne,122816,0012,38,38,14090,0,JOHN “JB” McCUSKEY,REP,10457,74.21575585521647
550,ATTORNEY GENERAL,C_0,Results,Wayne,122816,0012,38,38,14090,1,TERESA TORISEVA,DEM,3633,25.784244144783536
550,ATTORNEY GENERAL,C_0,Results,Webster,122817,0012,12,12,2723,0,JOHN “JB” McCUSKEY,REP,2174,79.83841351450606
550,ATTORNEY GENERAL,C_0,Results,Webster,122817,0012,12,12,2723,1,TERESA TORISEVA,DEM,549,20.16158648549394
550,ATTORNEY GENERAL,C_0,Results,Wetzel,122818,0012,21,21,5759,0,JOHN “JB” McCUSKEY,REP,3784,65.70585171036637
550,ATTORNEY GENERAL,C_0,Results,Wetzel,122818,0012,21,21,5759,1,TERESA TORISEVA,DEM,1975,34.29414828963362
550,ATTORNEY GENERAL,C_0,Results,Wirt,122819,0012,10,10,2369,0,JOHN “JB” McCUSKEY,REP,1888,79.69607429295061
550,ATTORNEY GENERAL,C_0,Results,Wirt,122819,0012,10,10,2369,1,TERESA TORISEVA,DEM,481,20.303925707049387
550,ATTORNEY GENERAL,C_0,Results,Wood,122820,0012,69,69,35092,0,JOHN “JB” McCUSKEY,REP,24971,71.15866864242562
550,ATTORNEY GENERAL,C_0,Results,Wood,122820,0012,69,69,35092,1,TERESA TORISEVA,DEM,10121,28.841331357574372
550,ATTORNEY GENERAL,C_0,Results,Wyoming,122821,0012,26,26,6794,0,JOHN “JB” McCUSKEY,REP,5661,83.32352075360613
550,ATTORNEY GENERAL,C_0,Results,Wyoming,122821,0012,26,26,6794,1,TERESA TORISEVA,DEM,1133,16.67647924639388
600,"STATE SENATOR, 1st Senatorial District",C_0,Results,Brooke,122771,0013,21,21,8061,0,RYAN W. WELD,REP,8061,100.0
600,"STATE SENATOR, 1st Senatorial District",C_0,Results,Hancock,122781,0013,24,24,10951,0,RYAN W. WELD,REP,10951,100.0
600,"STATE SENATOR, 1st Senatorial District",C_0,Results,Marshall,122791,0013,12,12,3558,0,RYAN W. WELD,REP,3558,100.0
600,"STATE SENATOR, 1st Senatorial District",C_0,Results,Ohio,122801,0013,36,36,15169,0,RYAN W. WELD,REP,15169,100.0
650,"STATE SENATOR, 2nd Senatorial District",C_0,Results,Doddridge,122775,0013,12,12,2545,0,CHRIS ROSE,REP,2545,100.0
650,"STATE SENATOR, 2nd Senatorial District",C_0,Results,Marion,122790,0013,34,34,6527,0,CHRIS ROSE,REP,6527,100.0
650,"STATE SENATOR, 2nd Senatorial District",C_0,Results,Marshall,122791,0014,23,23,7404,0,CHRIS ROSE,REP,7404,100.0
650,"STATE SENATOR, 2nd Senatorial District",C_0,Results,Monongalia,122797,0013,16,16,12521,0,CHRIS ROSE,REP,12521,100.0
650,"STATE SENATOR, 2nd Senatorial District",C_0,Results,Tyler,122814,0013,10,10,3103,0,CHRIS ROSE,REP,3103,100.0
650,"STATE SENATOR, 2nd Senatorial District",C_0,Results,Wetzel,122818,0013,21,21,4922,0,CHRIS ROSE,REP,4922,100.0
700,"STATE SENATOR, 3rd Senatorial District",C_0,Results,Pleasants,122803,0013,10,10,2444,0,DONNA J. BOLEY,REP,2444,100.0
700,"STATE SENATOR, 3rd Senatorial District",C_0,Results,Ritchie,122809,0013,9,9,3383,0,DONNA J. BOLEY,REP,3383,100.0
700,"STATE SENATOR, 3rd Senatorial District",C_0,Results,Wirt,122819,0013,10,10,2188,0,DONNA J. BOLEY,REP,2188,100.0
700,"STATE SENATOR, 3rd Senatorial District",C_0,Results,Wood,122820,0013,69,69,29972,0,DONNA J. BOLEY,REP,29972,100.0
750,"STATE SENATOR, 4th Senatorial District",C_0,Results,Cabell,122772,0013,12,12,7158,0,AMY NICHOLE GRADY,REP,5374,75.0768371053367
